lon,lat,BCR,green_frac,water_frac,SVF
72.61330000000076,22.933448700000014,0.0,0.0,0.0,1.0
72.6153000000008,22.933448700000017,0.0,0.0,0.0,1.0
72.6143000000008,22.933448700000017,0.0,0.0,0.0,1.0
72.62530000000083,22.92444870000001,0.0,0.0,0.0,1.0
72.62430000000084,22.924448700000013,0.0,0.0,0.0,1.0
72.62230000000082,22.92444870000001,0.0,0.0,0.0,1.0
72.62330000000082,22.924448700000006,0.0,0.0,0.0,1.0
72.62530000000083,22.925448700000008,0.0,0.0,0.0,1.0
72.62430000000084,22.925448700000015,0.0,0.0,0.0,1.0
72.62230000000082,22.925448700000015,0.0,0.0,0.0,1.0
72.62330000000082,22.925448700000008,0.0,0.0,0.0,1.0
72.62530000000083,22.92644870000001,0.0,0.0,0.0,1.0
72.62330000000082,22.926448700000005,0.0,0.0,0.0,1.0
72.62627373609561,22.92443050761215,0.0,0.0,0.0,1.0
72.62684368228824,22.924084187952538,0.0,0.0,0.0,1.0
72.62613040767076,22.92540720206081,0.0,0.0,0.0,1.0
72.62597583974204,22.926366038854557,0.0,0.0,0.0,1.0
72.62230000000082,22.92644870000001,0.0,0.0,0.0,1.0
72.62430000000083,22.926448700000005,0.0,0.0,0.0,1.0
72.62330000000082,22.927448700000006,0.0,0.0,0.0,1.0
72.6223000000008,22.92744870000001,0.0,0.0,0.0,1.0
72.62430000000083,22.927448700000003,0.0,0.0,0.0,1.0
72.62528185353929,22.927435062175448,0.0,0.0,0.0,1.0
72.62330000000082,22.92844870000001,0.0,0.0,0.0,1.0
72.62430000000083,22.928448700000008,0.0,0.0,0.0,1.0
72.62514647455305,22.92840920178231,0.0,0.0,0.0,1.0
72.62230000000082,22.92844870000001,0.0,0.0,0.0,1.0
72.62585460845126,22.9271180772827,0.0,0.0,0.0,1.0
72.62499100826763,22.929373611384538,0.0,0.0,0.0,1.0
72.62330000000082,22.92944870000002,0.0,0.0,0.0,1.0
72.62230000000082,22.929448700000005,0.0,0.0,0.0,1.0
72.62430000000083,22.929448700000016,0.0,0.0,0.0,1.0
72.62330000000082,22.930448700000014,0.0,0.0,0.0,1.0
72.62230000000082,22.930448700000014,0.0,0.0,0.0,1.0
72.6242884742389,22.930439391806345,0.0,0.0,0.0,1.0
72.62486553461429,22.930151966612858,0.0,0.0,0.0,1.0
72.62330000000082,22.93144870000001,0.0,0.0,0.0,1.0
72.62522087376848,22.931751232484686,0.0,0.0,0.0,1.0
72.62598438982897,22.931884386410065,0.0,0.0,0.0,1.0
72.62725660202597,22.93260625475928,0.0,0.0,0.0,1.0
72.6282094412067,22.932772425824606,0.0,0.0,0.0,1.0
72.6262873354474,22.93246486363894,0.0,0.0,0.0,1.0
72.62630000000082,22.933448700000014,0.0,0.0,0.0,1.0
72.62730000000084,22.933448700000017,0.0,0.0,0.0,1.0
72.62830000000085,22.933448700000017,0.0,0.0,0.0,1.0
72.6314769115381,22.932782248566628,0.0,0.0,0.0,1.0
72.62894007083045,22.932899844496493,0.0,0.0,0.0,1.0
72.63130011920084,22.933448820408877,0.0,0.0,0.0,1.0
72.62928089807586,22.93347563943275,0.0,0.0,0.0,1.0
72.62230000000082,22.93144870000001,0.0,0.0,0.0,1.0
72.62426482816538,22.931471928209028,0.0,0.0,0.0,1.0
72.62430000000083,22.932448700000013,0.0,0.0,0.0,1.0
72.62530000000083,22.932448700000016,0.0,0.0,0.0,1.0
72.62330000000082,22.932448700000016,0.0,0.0,0.0,1.0
72.6223000000008,22.932448700000016,0.0,0.0,0.0,1.0
72.62530000000082,22.933448700000014,0.0,0.0,0.0,1.0
72.62330000000082,22.933448700000024,0.0,0.0,0.0,1.0
72.62230000000083,22.933448700000017,0.0,0.0,0.0,1.0
72.62430000000084,22.933448700000017,0.0,0.0,0.0,1.0
72.63032482070021,22.933549149999557,0.0,0.0,0.0,1.0
72.62930000000085,22.934448700000022,0.0,0.0,0.0,1.0
72.63030000000086,22.93444870000002,0.0,0.0,0.0,1.0
72.63130000000086,22.93444870000002,0.0,0.0,0.0,1.0
72.62930000000084,22.935448700000013,0.0,0.0,0.0,1.0
72.63030000000086,22.93544870000002,0.0,0.0,0.0,1.0
72.63130000000086,22.935448700000023,0.0,0.0,0.0,1.0
72.63130000000086,22.936448700000017,0.0,0.0,0.0,1.0
72.63030000000086,22.93644870000002,0.0,0.0,0.0,1.0
72.62930000000085,22.936448700000025,0.0,0.0,0.0,1.0
72.63530000000088,22.931448700000015,0.0,0.0,0.0,1.0
72.63530000000088,22.93244870000002,0.0,0.0,0.0,1.0
72.63235660000542,22.932555781530294,0.0,0.0,0.0,1.0
72.63330000000087,22.932448700000016,0.0,0.0,0.0,1.0
72.63430000000088,22.932448700000016,0.0,0.0,0.0,1.0
72.63230000000087,22.933448700000017,0.0,0.0,0.0,1.0
72.63330000000089,22.933448700000017,0.0,0.0,0.0,1.0
72.63430000000088,22.93344870000002,0.0,0.0,0.0,1.0
72.63530000000088,22.933448700000017,0.0,0.0,0.0,1.0
72.63430000000088,22.93444870000002,0.0,0.0,0.0,1.0
72.63230000000087,22.93444870000002,0.0,0.0,0.0,1.0
72.63530000000087,22.934448700000022,0.0,0.0,0.0,1.0
72.63330000000089,22.93444870000002,0.0,0.0,0.0,1.0
72.63430000000089,22.935448700000023,0.0,0.0,0.0,1.0
72.63530000000087,22.935448700000013,0.0,0.0,0.0,1.0
72.63330000000086,22.935448700000023,0.0,0.0,0.0,1.0
72.63230000000088,22.935448700000023,0.0,0.0,0.0,1.0
72.63330000000086,22.93644870000002,0.0,0.0,0.0,1.0
72.63230000000087,22.93644870000002,0.0,0.0,0.0,1.0
72.6353000000009,22.936448700000025,0.0,0.0,0.0,1.0
72.64130000000091,22.93444870000002,0.0,0.0,0.0,1.0
72.6393000000009,22.93444870000002,0.0,0.0,0.0,1.0
72.64030000000089,22.93444870000002,0.0,0.0,0.0,1.0
72.6393000000009,22.935448700000023,0.0,0.0,0.0,1.0
72.6403000000009,22.93544870000002,0.0,0.0,0.0,1.0
72.64130000000091,22.935448700000023,0.0,0.0,0.0,1.0
72.6393000000009,22.936448700000025,0.0,0.0,0.0,1.0
72.6403000000009,22.936448700000025,0.0,0.0,0.0,1.0
72.6413000000009,22.93644870000002,0.0,0.0,0.0,1.0
72.6393000000009,22.937448700000015,0.0,0.0,0.0,1.0
72.63830000000088,22.93444870000002,0.0,0.0,0.0,1.0
72.63630000000089,22.934448700000015,0.0,0.0,0.0,1.0
72.63730000000089,22.93444870000002,0.0,0.0,0.0,1.0
72.63730000000088,22.935448700000013,0.0,0.0,0.0,1.0
72.63630000000087,22.93544870000002,0.0,0.0,0.0,1.0
72.6383000000009,22.935448700000023,0.0,0.0,0.0,1.0
