lon,lat,LST,HSI,hotspot,NDVI,NDBI,NDWI,MNDWI,NDMI,Rn,G,H,LE,bowen_ratio,albedo,emissivity,BCR,green_frac,water_frac,SVF,T2m_C,RH_pct,wind_speed,LULC,delta_greening,delta_coolroof,delta_water,delta_combined
72.56006960182818,23.138355930708574,49.874386,37.075233,0,0.33391473,0.026449788,-0.42963964,-0.45096472,-0.026449788,408.6004,40.860043,231.30267,136.4377,1.6829638,0.21746817,0.98679334,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.5609679171123,23.138355930708574,49.69665,40.284767,0,0.25266445,0.059205078,-0.3684633,-0.41853803,-0.059205078,393.4948,39.34948,254.72318,99.42215,2.5365238,0.2430231,0.98527735,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56186623239641,23.138355930708574,49.761593,51.389103,0,0.14358322,0.07662712,-0.25775176,-0.32790256,-0.07662712,376.24313,37.624313,284.59662,54.022205,5.1723957,0.27169025,0.9853183,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56276454768053,23.138355930708574,50.44383,43.771122,0,0.22169729,0.05450606,-0.32901874,-0.37676802,-0.05450606,393.5827,39.35827,266.9682,87.25622,3.0249224,0.24196082,0.9850471,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56366286296465,23.138355930708574,50.529278,48.589973,0,0.17294803,0.11973349,-0.3064469,-0.41109648,-0.11973349,387.46005,38.746006,281.70358,67.01045,4.142063,0.25205466,0.9850732,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56456117824877,23.138355930708574,49.486782,46.922447,0,0.1700623,0.06762378,-0.27809453,-0.3393368,-0.06762378,388.51956,38.85196,283.5951,66.07253,4.228185,0.25159714,0.9850896,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56545949353288,23.138355930708574,49.234535,38.398357,0,0.2710626,0.074540436,-0.38269618,-0.44455507,-0.074540436,403.5527,40.35527,253.80939,109.388054,2.299247,0.2268146,0.985505,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56635780881702,23.138355930708574,49.50524,46.535778,0,0.17351516,0.13805601,-0.3023997,-0.42280442,-0.13805601,395.48886,39.548885,287.31665,68.623314,4.1267304,0.23996058,0.98507017,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56725612410114,23.138355930708574,48.90982,37.20401,0,0.2827533,0.046779856,-0.3678043,-0.40757152,-0.046779856,403.39468,40.339466,248.99403,114.06117,2.1640143,0.2274644,0.9856848,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56815443938525,23.138355930708574,49.622135,39.28243,0,0.2684777,0.10501953,-0.38737527,-0.47314626,-0.10501953,401.92465,40.192467,253.82439,107.90781,2.3306353,0.22904705,0.9854689,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56905275466937,23.138355930708574,49.693233,41.792946,0,0.22893392,0.09465021,-0.3452171,-0.42594948,-0.09465021,408.2564,40.82564,273.96704,93.46374,2.900235,0.21844459,0.9850837,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.56995106995349,23.138355930708574,48.326023,65.53173,1,0.08562226,0.1354471,-0.22751644,-0.35211268,-0.1354471,394.8089,39.48089,321.5236,33.804432,9.238008,0.24243572,0.9863082,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,1.9996643,-0.42612076,1.3418579,2.4666977
72.57084938523761,23.138355930708574,47.84887,71.851425,1,0.072818235,0.13043478,-0.1918485,-0.31441543,-0.13043478,395.1866,39.51866,326.89117,28.77679,10.978052,0.24236488,0.9866175,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,2.2624207,-0.24499893,1.3851967,3.3730621
72.57174770052173,23.138355930708574,47.507065,48.214397,0,0.13720396,0.08857921,-0.2237875,-0.30629504,-0.08857921,409.06842,40.90684,312.03577,56.12581,5.462256,0.21977168,0.98539436,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.57264601580584,23.138355930708574,48.39165,56.119377,1,0.111152485,0.11911439,-0.23946002,-0.34863037,-0.11911439,417.98636,41.798634,329.7275,46.46022,6.9474497,0.20377773,0.98578936,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,1.4810524,-0.08497238,1.135849,4.271744
72.57354433108996,23.138355930708574,50.511505,47.60433,0,0.18118602,0.09967609,-0.29651225,-0.38481507,-0.09967609,403.23,40.323,289.84738,73.05964,3.9137022,0.22579776,0.9850354,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.57444264637408,23.138355930708574,50.488262,41.386703,0,0.26051998,0.10710059,-0.38155183,-0.4694679,-0.10710059,406.80246,40.68025,260.14203,105.98018,2.4316845,0.2198387,0.9853663,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.5753409616582,23.138355930708574,49.18258,46.56285,0,0.16832434,0.08805915,-0.28385553,-0.36284497,-0.08805915,403.88443,40.388443,295.5124,67.983574,4.283808,0.22636786,0.9851003,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.57623927694233,23.138355930708574,49.754074,39.60206,0,0.2672473,0.03617148,-0.38517487,-0.4155567,-0.03617148,401.54294,40.154293,254.0774,107.311264,2.3458078,0.22951958,0.98545223,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.57713759222645,23.138355930708574,49.883274,46.826736,0,0.1772735,0.07126994,-0.31880733,-0.3814111,-0.07126994,399.7709,39.977093,288.92502,70.86879,4.020174,0.23235205,0.98505163,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.57803590751057,23.138355930708574,49.22633,41.459713,0,0.22097252,0.034893047,-0.35237917,-0.38256833,-0.034893047,395.18076,39.518074,268.3386,87.32408,3.0381134,0.24082516,0.985044,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.57893422279469,23.138355930708574,48.691753,67.45411,1,0.08306483,0.104134165,-0.1876939,-0.28623354,-0.104134165,374.8785,37.48785,306.25143,31.13922,9.5289,0.27519327,0.9863674,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,2.2455673,-0.02400589,1.245964,2.9820747
72.5798325380788,23.138355930708574,48.213913,42.556015,0,0.18657383,0.06860066,-0.30109632,-0.36221528,-0.06860066,404.31116,40.431114,288.44617,75.433876,3.7738,0.22686748,0.985018,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.58073085336292,23.138355930708574,48.142136,58.394985,1,0.10229234,0.07187824,-0.18851878,-0.25691572,-0.07187824,395.64432,39.56443,315.60852,40.471382,7.6102724,0.24130654,0.9859547,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,50.0,1.4734459,0.1251564,1.176197,2.7342567
72.58162916864704,23.138355930708574,48.768314,46.68509,0,0.16138631,0.078983895,-0.25662878,-0.32894513,-0.078983895,397.76956,39.776955,293.79803,64.194565,4.5064807,0.23706995,0.9851491,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,50.0,0.0,0.0,0.0,0.0
72.58252748393116,23.138355930708574,49.692547,57.74917,1,0.1141964,0.1312639,-0.23703553,-0.35718587,-0.1312639,394.364,39.4364,309.89267,45.03495,6.731683,0.24153243,0.98573625,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,2.1698952,-0.118694305,1.0885963,2.5613594
72.58342579921528,23.138355930708574,50.446564,57.643158,1,0.12012373,0.12416017,-0.27007014,-0.3814399,-0.12416017,383.54227,38.354225,299.1155,46.07253,6.354354,0.2586302,0.985638,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,2.6859741,0.056415558,1.8098984,2.893074
72.5843241144994,23.138355930708574,49.663155,38.446083,0,0.2876395,0.046170644,-0.38520783,-0.42384034,-0.046170644,402.4763,40.247627,246.46057,115.76808,2.1106846,0.22804558,0.9857681,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.58522242978351,23.138355930708574,48.10932,36.568848,0,0.26416257,0.041251555,-0.32181564,-0.3583105,-0.041251555,411.96994,41.196995,261.9459,108.827034,2.3850768,0.2141924,0.9854117,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,50.0,0.0,0.0,0.0,0.0
72.58612074506765,23.138355930708574,48.01293,50.652218,0,0.13010752,0.06884026,-0.19594902,-0.26126504,-0.06884026,422.0005,42.20005,324.89502,54.90544,5.8115096,0.19758606,0.9854885,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,60.0,0.0,0.0,0.0,0.0
72.58701906035176,23.138355930708574,49.579754,51.288242,0,0.14242911,0.072297536,-0.25305164,-0.31950384,-0.072297536,427.74286,42.774284,324.04553,60.923035,5.2330375,0.18608388,0.9853314,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.58791737563588,23.138355930708574,48.476418,55.78982,1,0.11282051,0.09606873,-0.22038664,-0.3098942,-0.09606873,407.58435,40.758434,320.84204,45.983875,6.828769,0.22101232,0.98576003,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,1.745285,-0.16797638,1.8033867,3.5250168
72.58881569092,23.138355930708574,47.48109,40.53572,0,0.19246435,0.027946873,-0.2717893,-0.29747665,-0.027946873,414.75925,41.475925,293.45697,79.82637,3.630708,0.2103577,0.9850057,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.58971400620412,23.138355930708574,49.160706,38.241047,0,0.27131054,0.039914925,-0.36967736,-0.40363637,-0.039914925,397.23712,39.723713,249.73878,107.77463,2.2959287,0.23743232,0.9855085,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,10.0,0.0,0.0,0.0,0.0
72.59061232148824,23.138355930708574,51.063175,50.536644,0,0.16590683,0.13911453,-0.2877942,-0.4104748,-0.13911453,407.9831,40.79831,299.49762,67.68719,4.3603125,0.21716924,0.98511624,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,0.0,0.0,0.0,0.0
72.59151063677236,23.138355930708574,51.56289,57.28747,1,0.13129194,0.13439782,-0.25150812,-0.373288,-0.13439782,409.3533,40.93533,314.6732,53.744793,5.748002,0.21421258,0.9854721,0.0,0.0,0.0,1.0,33.299995,32.12762,1.8710684,40.0,1.509758,0.5945053,1.438385,4.6899643
